Test(0);NodesCount: 768;ChanceToJoin: 72;IsPlanar: True;DistanceBetweenPoints: 73
Test(101);NodesCount: 698;ChanceToJoin: 41;IsPlanar: True;DistanceBetweenPoints: 90
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0046260;537;27;42
AStar;00:00:00.0098978;267;30;42
DIJKSTRA;00:00:00.0096152;527;26;42
RandomizedWalk;00:00:00.0550245;459;0;62
RandomizedDFS;00:00:00.0063480;281;53;88
BidirectionalBFS;00:00:00.0536073;281;28;42
BidirectionalDFS;00:00:00.0513227;177;45;92
DFS;00:00:00.0024877;319;58;92
;;;;
Test(102);NodesCount: 638;ChanceToJoin: 72;IsPlanar: True;DistanceBetweenPoints: 40
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0009892;98;14;15
AStar;00:00:00.0010902;37;11;15
DIJKSTRA;00:00:00.0016667;89;14;15
RandomizedWalk;00:00:00.0031830;100;0;19
RandomizedDFS;00:00:00.0008654;40;17;31
BidirectionalBFS;00:00:00.0178426;67;17;15
BidirectionalDFS;00:00:00.0164474;328;62;87
DFS;00:00:00.0057787;541;113;133
;;;;
Test(103);NodesCount: 627;ChanceToJoin: 66;IsPlanar: True;DistanceBetweenPoints: 75
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0028207;329;20;32
AStar;00:00:00.0063367;180;28;32
DIJKSTRA;00:00:00.0058833;317;21;32
RandomizedWalk;00:00:00.0102490;181;0;58
RandomizedDFS;00:00:00.0041227;231;43;84
BidirectionalBFS;00:00:00.0189728;263;37;32
BidirectionalDFS;00:00:00.0167892;241;50;68
DFS;00:00:00.0045188;529;76;76
;;;;
Test(104);NodesCount: 669;ChanceToJoin: 60;IsPlanar: True;DistanceBetweenPoints: 67
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0032816;388;19;35
AStar;00:00:00.0043689;121;28;35
DIJKSTRA;00:00:00.0074844;376;21;35
RandomizedWalk;00:00:00.1072655;595;0;65
RandomizedDFS;00:00:00.0033402;186;49;97
BidirectionalBFS;00:00:00.1081692;256;35;35
BidirectionalDFS;00:00:00.1062399;274;47;127
DFS;00:00:00.0044898;473;66;171
;;;;
Test(105);NodesCount: 670;ChanceToJoin: 41;IsPlanar: True;DistanceBetweenPoints: 83
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0044947;505;19;73
AStar;00:00:00.0128977;386;21;73
DIJKSTRA;00:00:00.0090424;497;17;73
RandomizedWalk;00:00:00.1253794;452;0;87
RandomizedDFS;00:00:00.0096327;504;64;143
BidirectionalBFS;00:00:00.1247576;575;35;73
BidirectionalDFS;00:00:00.1224302;457;55;127
DFS;00:00:00.0046768;424;66;143
;;;;
Test(106);NodesCount: 786;ChanceToJoin: 55;IsPlanar: True;DistanceBetweenPoints: 71
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0052254;528;25;44
AStar;00:00:00.0107025;264;36;44
DIJKSTRA;00:00:00.0097743;516;25;44
RandomizedWalk;00:00:00.0603752;435;0;52
RandomizedDFS;00:00:00.0054314;301;71;174
BidirectionalBFS;00:00:00.0630159;469;45;44
BidirectionalDFS;00:00:00.0599313;368;59;112
DFS;00:00:00.0076086;772;83;140
;;;;
Test(107);NodesCount: 865;ChanceToJoin: 39;IsPlanar: True;DistanceBetweenPoints: 48
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0019382;242;19;32
AStar;00:00:00.0021387;84;21;32
DIJKSTRA;00:00:00.0036920;223;19;32
RandomizedWalk;00:00:00.0227806;278;0;48
RandomizedDFS;00:00:00.0103736;603;43;58
BidirectionalBFS;00:00:00.0289204;136;22;32
BidirectionalDFS;00:00:00.0246228;699;58;40
DFS;00:00:00.0050878;546;39;70
;;;;
Test(108);NodesCount: 638;ChanceToJoin: 42;IsPlanar: True;DistanceBetweenPoints: 48
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0004116;43;6;13
AStar;00:00:00.0006240;29;5;13
DIJKSTRA;00:00:00.0006018;38;5;13
RandomizedWalk;00:00:00.0022026;26;0;17
RandomizedDFS;00:00:00.0003961;18;8;17
BidirectionalBFS;00:00:00.0275667;24;6;13
BidirectionalDFS;00:00:00.0264338;24;4;13
DFS;00:00:00.0002080;22;6;17
;;;;
Test(109);NodesCount: 892;ChanceToJoin: 73;IsPlanar: True;DistanceBetweenPoints: 64
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0055135;621;39;32
AStar;00:00:00.0054765;141;30;32
DIJKSTRA;00:00:00.0115650;608;39;32
RandomizedWalk;00:00:00.1057373;635;0;50
RandomizedDFS;00:00:00.0031880;172;64;104
BidirectionalBFS;00:00:00.1053354;258;36;32
BidirectionalDFS;00:00:00.1027708;102;25;58
DFS;00:00:00.0080060;840;107;174
;;;;
Test(110);NodesCount: 952;ChanceToJoin: 51;IsPlanar: True;DistanceBetweenPoints: 60
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0036554;458;44;31
AStar;00:00:00.0041686;142;20;31
DIJKSTRA;00:00:00.0075482;404;44;31
RandomizedWalk;00:00:00.0128808;239;0;35
RandomizedDFS;00:00:00.0079383;449;51;69
BidirectionalBFS;00:00:00.0175073;213;30;31
BidirectionalDFS;00:00:00.0146766;251;43;61
DFS;00:00:00.0067918;765;73;183
;;;;
Test(111);NodesCount: 1069;ChanceToJoin: 53;IsPlanar: True;DistanceBetweenPoints: 71
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0027836;314;13;50
AStar;00:00:00.0052753;206;17;50
DIJKSTRA;00:00:00.0054439;309;12;50
RandomizedWalk;00:00:00.1071781;204;0;60
RandomizedDFS;00:00:00.0018270;104;33;70
BidirectionalBFS;00:00:00.1045537;356;29;50
BidirectionalDFS;00:00:00.1020025;220;49;72
DFS;00:00:00.0024251;267;31;100
;;;;
Test(112);NodesCount: 611;ChanceToJoin: 51;IsPlanar: True;DistanceBetweenPoints: 62
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0039718;438;30;33
AStar;00:00:00.0045546;126;22;33
DIJKSTRA;00:00:00.0074900;410;29;33
RandomizedWalk;00:00:00.0219637;318;0;77
RandomizedDFS;00:00:00.0062181;351;61;123
BidirectionalBFS;00:00:00.0187169;213;30;33
BidirectionalDFS;00:00:00.0158080;98;22;43
DFS;00:00:00.0019048;213;45;53
;;;;
Test(113);NodesCount: 914;ChanceToJoin: 35;IsPlanar: True;DistanceBetweenPoints: 57
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0046124;531;33;30
AStar;00:00:00.0041615;120;24;30
DIJKSTRA;00:00:00.0091761;514;32;30
RandomizedWalk;00:00:00.2926084;579;0;42
RandomizedDFS;00:00:00.0101931;570;56;86
BidirectionalBFS;00:00:00.2950313;207;30;30
BidirectionalDFS;00:00:00.2924946;374;58;88
DFS;00:00:00.0029986;489;45;116
;;;;
Test(114);NodesCount: 895;ChanceToJoin: 54;IsPlanar: True;DistanceBetweenPoints: 74
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0065295;748;28;54
AStar;00:00:00.0153160;423;25;54
DIJKSTRA;00:00:00.0129640;729;27;54
RandomizedWalk;00:00:00.0328712;370;0;70
RandomizedDFS;00:00:00.0109390;533;102;168
BidirectionalBFS;00:00:00.0454899;220;21;54
BidirectionalDFS;00:00:00.0429648;279;44;132
DFS;00:00:00.0058677;802;58;110
;;;;
Test(115);NodesCount: 741;ChanceToJoin: 45;IsPlanar: True;DistanceBetweenPoints: 58
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0040185;458;30;27
AStar;00:00:00.0062776;162;30;27
DIJKSTRA;00:00:00.0088198;446;30;27
RandomizedWalk;00:00:00.0772525;551;0;31
RandomizedDFS;00:00:00.0016014;75;26;53
BidirectionalBFS;00:00:00.0780033;161;34;27
BidirectionalDFS;00:00:00.0760042;164;40;77
DFS;00:00:00.0047348;559;55;123
;;;;
Test(116);NodesCount: 572;ChanceToJoin: 38;IsPlanar: True;DistanceBetweenPoints: 60
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0049053;480;39;26
AStar;00:00:00.0054888;128;29;26
DIJKSTRA;00:00:00.0093588;467;39;26
RandomizedWalk;00:00:00.0240572;237;0;68
RandomizedDFS;00:00:00.0090236;456;67;36
BidirectionalBFS;00:00:00.0208593;147;21;26
BidirectionalDFS;00:00:00.0178748;76;16;38
DFS;00:00:00.0005417;56;15;38
;;;;
Test(117);NodesCount: 827;ChanceToJoin: 73;IsPlanar: True;DistanceBetweenPoints: 64
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0035615;426;29;35
AStar;00:00:00.0064124;171;31;35
DIJKSTRA;00:00:00.0075277;408;30;35
RandomizedWalk;00:00:00.0332475;318;0;49
RandomizedDFS;00:00:00.0046407;274;73;177
BidirectionalBFS;00:00:00.0349760;272;41;35
BidirectionalDFS;00:00:00.0325366;403;46;129
DFS;00:00:00.0053020;664;74;139
;;;;
Test(118);NodesCount: 865;ChanceToJoin: 39;IsPlanar: True;DistanceBetweenPoints: 44
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0005286;63;6;24
AStar;00:00:00.0009698;46;6;24
DIJKSTRA;00:00:00.0008676;59;6;24
RandomizedWalk;00:00:00.1856286;357;0;24
RandomizedDFS;00:00:00.0106575;606;45;24
BidirectionalBFS;00:00:00.1865556;78;13;24
BidirectionalDFS;00:00:00.1834112;120;26;24
DFS;00:00:00.0004339;48;5;24
;;;;
Test(119);NodesCount: 635;ChanceToJoin: 31;IsPlanar: True;DistanceBetweenPoints: 52
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0040514;477;27;39
AStar;00:00:00.0049259;137;28;39
DIJKSTRA;00:00:00.0085108;462;25;39
RandomizedWalk;00:00:00.3080593;602;0;127
RandomizedDFS;00:00:00.0104400;506;52;71
BidirectionalBFS;00:00:00.3075890;232;26;39
BidirectionalDFS;00:00:00.3043256;385;50;169
DFS;00:00:00.0048344;526;49;165
;;;;
Test(120);NodesCount: 653;ChanceToJoin: 38;IsPlanar: True;DistanceBetweenPoints: 67
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0022522;280;26;29
AStar;00:00:00.0038802;132;16;29
DIJKSTRA;00:00:00.0048121;275;28;29
RandomizedWalk;00:00:00.0138194;173;0;33
RandomizedDFS;00:00:00.0033182;177;54;107
BidirectionalBFS;00:00:00.0155236;144;20;29
BidirectionalDFS;00:00:00.0137823;291;47;105
DFS;00:00:00.0044799;553;57;97
;;;;
Test(121);NodesCount: 715;ChanceToJoin: 79;IsPlanar: True;DistanceBetweenPoints: 52
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0037884;371;31;24
AStar;00:00:00.0045772;113;28;24
DIJKSTRA;00:00:00.0070766;338;33;24
RandomizedWalk;00:00:00.0565200;472;0;36
RandomizedDFS;00:00:00.0047035;232;35;48
BidirectionalBFS;00:00:00.0597717;201;31;24
BidirectionalDFS;00:00:00.0573424;549;69;58
DFS;00:00:00.0066579;663;89;70
;;;;
Test(122);NodesCount: 784;ChanceToJoin: 59;IsPlanar: True;DistanceBetweenPoints: 42
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0020836;266;20;23
AStar;00:00:00.0039803;121;21;23
DIJKSTRA;00:00:00.0047127;256;21;23
RandomizedWalk;00:00:00.0151411;186;0;55
RandomizedDFS;00:00:00.0064195;371;51;67
BidirectionalBFS;00:00:00.0313992;157;30;23
BidirectionalDFS;00:00:00.0292472;684;73;63
DFS;00:00:00.0018069;408;36;77
;;;;
Test(123);NodesCount: 721;ChanceToJoin: 62;IsPlanar: True;DistanceBetweenPoints: 62
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0032484;378;26;30
AStar;00:00:00.0063608;178;25;30
DIJKSTRA;00:00:00.0068855;367;29;30
RandomizedWalk;00:00:00.2461732;667;0;36
RandomizedDFS;00:00:00.0090428;480;85;178
BidirectionalBFS;00:00:00.2402816;187;24;30
BidirectionalDFS;00:00:00.2367153;58;19;32
DFS;00:00:00.0045929;611;73;36
;;;;
Test(124);NodesCount: 805;ChanceToJoin: 71;IsPlanar: True;DistanceBetweenPoints: 50
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0044394;482;27;32
AStar;00:00:00.0068017;181;29;32
DIJKSTRA;00:00:00.0092438;473;27;32
RandomizedWalk;00:00:00.0037810;70;0;34
RandomizedDFS;00:00:00.0040193;213;42;82
BidirectionalBFS;00:00:00.0180248;320;35;32
BidirectionalDFS;00:00:00.0154124;303;58;128
DFS;00:00:00.0030020;318;72;156
;;;;
Test(125);NodesCount: 664;ChanceToJoin: 45;IsPlanar: True;DistanceBetweenPoints: 77
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0023715;271;18;30
AStar;00:00:00.0028032;84;23;30
DIJKSTRA;00:00:00.0049809;261;19;30
RandomizedWalk;00:00:00.0269492;230;0;68
RandomizedDFS;00:00:00.0044704;212;54;100
BidirectionalBFS;00:00:00.0360420;257;39;30
BidirectionalDFS;00:00:00.0340449;397;65;54
DFS;00:00:00.0047252;533;71;104
;;;;
Test(126);NodesCount: 747;ChanceToJoin: 46;IsPlanar: True;DistanceBetweenPoints: 84
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0051818;550;24;38
AStar;00:00:00.0095896;237;29;38
DIJKSTRA;00:00:00.0096881;539;25;38
RandomizedWalk;00:00:00.0186730;261;0;46
RandomizedDFS;00:00:00.0092520;542;63;86
BidirectionalBFS;00:00:00.0206249;326;34;38
BidirectionalDFS;00:00:00.0180576;260;35;50
DFS;00:00:00.0016830;299;55;142
;;;;
Test(127);NodesCount: 814;ChanceToJoin: 60;IsPlanar: True;DistanceBetweenPoints: 83
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0023632;294;21;25
AStar;00:00:00.0031221;109;17;25
DIJKSTRA;00:00:00.0049700;283;22;25
RandomizedWalk;00:00:00.0078792;121;0;37
RandomizedDFS;00:00:00.0047856;267;45;101
BidirectionalBFS;00:00:00.0324036;104;17;25
BidirectionalDFS;00:00:00.0299358;735;68;75
DFS;00:00:00.0050820;495;68;179
;;;;
Test(128);NodesCount: 780;ChanceToJoin: 70;IsPlanar: True;DistanceBetweenPoints: 86
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0051456;569;25;47
AStar;00:00:00.0065748;204;21;47
DIJKSTRA;00:00:00.0106604;567;24;47
RandomizedWalk;00:00:00.0133063;194;0;57
RandomizedDFS;00:00:00.0026109;135;57;111
BidirectionalBFS;00:00:00.0201102;239;19;47
BidirectionalDFS;00:00:00.0173030;187;24;63
DFS;00:00:00.0039103;450;86;189
;;;;
Test(129);NodesCount: 636;ChanceToJoin: 57;IsPlanar: True;DistanceBetweenPoints: 69
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0020335;215;18;35
AStar;00:00:00.0041219;141;17;35
DIJKSTRA;00:00:00.0037181;211;18;35
RandomizedWalk;00:00:00.0052614;119;0;39
RandomizedDFS;00:00:00.0089323;504;58;151
BidirectionalBFS;00:00:00.0350666;218;29;35
BidirectionalDFS;00:00:00.0332537;104;25;43
DFS;00:00:00.0036949;343;64;69
;;;;
Test(130);NodesCount: 928;ChanceToJoin: 57;IsPlanar: True;DistanceBetweenPoints: 103
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0065340;781;25;51
AStar;00:00:00.0202835;446;40;51
DIJKSTRA;00:00:00.0146071;758;24;51
RandomizedWalk;00:00:00.3314481;883;0;125
RandomizedDFS;00:00:00.0095276;529;110;187
BidirectionalBFS;00:00:00.3204247;692;51;51
BidirectionalDFS;00:00:00.3180412;359;76;161
DFS;00:00:00.0045396;525;104;175
;;;;
Test(131);NodesCount: 894;ChanceToJoin: 30;IsPlanar: True;DistanceBetweenPoints: 61
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0038674;464;39;25
AStar;00:00:00.0021115;60;19;25
DIJKSTRA;00:00:00.0082676;453;39;25
RandomizedWalk;00:00:00.0462417;410;0;47
RandomizedDFS;00:00:00.0105975;623;66;137
BidirectionalBFS;00:00:00.0519001;161;26;25
BidirectionalDFS;00:00:00.0495110;353;55;135
DFS;00:00:00.0059552;813;94;155
;;;;
Test(132);NodesCount: 585;ChanceToJoin: 43;IsPlanar: True;DistanceBetweenPoints: 53
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0041414;496;30;31
AStar;00:00:00.0051809;146;23;31
DIJKSTRA;00:00:00.0092277;483;30;31
RandomizedWalk;00:00:00.0041008;96;0;31
RandomizedDFS;00:00:00.0078820;436;54;99
BidirectionalBFS;00:00:00.0195780;158;17;31
BidirectionalDFS;00:00:00.0179146;231;34;55
DFS;00:00:00.0041676;462;35;149
;;;;
Test(133);NodesCount: 775;ChanceToJoin: 45;IsPlanar: True;DistanceBetweenPoints: 94
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0061812;698;28;65
AStar;00:00:00.0241191;533;38;65
DIJKSTRA;00:00:00.0227215;691;30;65
RandomizedWalk;00:00:00.0318000;310;0;91
RandomizedDFS;00:00:00.0184393;606;84;235
BidirectionalBFS;00:00:00.0383128;447;40;65
BidirectionalDFS;00:00:00.0359778;383;41;123
DFS;00:00:00.0023701;323;53;133
;;;;
Test(134);NodesCount: 646;ChanceToJoin: 42;IsPlanar: True;DistanceBetweenPoints: 59
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0017520;214;20;30
AStar;00:00:00.0014620;58;18;30
DIJKSTRA;00:00:00.0030618;197;20;30
RandomizedWalk;00:00:00.0893957;493;0;34
RandomizedDFS;00:00:00.0056447;317;64;166
BidirectionalBFS;00:00:00.0887003;157;23;30
BidirectionalDFS;00:00:00.0858654;404;64;148
DFS;00:00:00.0039632;455;79;184
;;;;
Test(135);NodesCount: 630;ChanceToJoin: 63;IsPlanar: True;DistanceBetweenPoints: 85
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0043098;496;26;38
AStar;00:00:00.0081628;200;27;38
DIJKSTRA;00:00:00.0082408;474;26;38
RandomizedWalk;00:00:00.1043352;458;0;98
RandomizedDFS;00:00:00.0092508;590;71;38
BidirectionalBFS;00:00:00.1051452;253;35;38
BidirectionalDFS;00:00:00.1028504;169;31;74
DFS;00:00:00.0020727;434;75;206
;;;;
Test(136);NodesCount: 734;ChanceToJoin: 41;IsPlanar: True;DistanceBetweenPoints: 41
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0039579;444;32;28
AStar;00:00:00.0045256;133;19;28
DIJKSTRA;00:00:00.0078009;409;32;28
RandomizedWalk;00:00:00.1158571;490;0;32
RandomizedDFS;00:00:00.0008856;48;21;40
BidirectionalBFS;00:00:00.1183961;201;37;28
BidirectionalDFS;00:00:00.1161221;534;73;50
DFS;00:00:00.0004434;86;20;32
;;;;
Test(137);NodesCount: 910;ChanceToJoin: 60;IsPlanar: True;DistanceBetweenPoints: 49
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0046953;495;29;30
AStar;00:00:00.0056329;159;28;30
DIJKSTRA;00:00:00.0086316;482;28;30
RandomizedWalk;00:00:00.1405738;507;0;54
RandomizedDFS;00:00:00.0114384;642;100;100
BidirectionalBFS;00:00:00.1459696;236;35;30
BidirectionalDFS;00:00:00.1428611;85;28;40
DFS;00:00:00.0009730;210;38;48
;;;;
Test(138);NodesCount: 607;ChanceToJoin: 64;IsPlanar: True;DistanceBetweenPoints: 77
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0055639;585;28;41
AStar;00:00:00.0187192;330;35;41
DIJKSTRA;00:00:00.0158600;569;29;41
RandomizedWalk;00:00:00.0536257;473;0;55
RandomizedDFS;00:00:00.0173266;582;107;93
BidirectionalBFS;00:00:00.0551335;360;37;41
BidirectionalDFS;00:00:00.0507551;221;45;111
DFS;00:00:00.0008328;161;60;131
;;;;
Test(139);NodesCount: 823;ChanceToJoin: 65;IsPlanar: True;DistanceBetweenPoints: 71
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0051776;592;29;34
AStar;00:00:00.0066332;169;32;34
DIJKSTRA;00:00:00.0109085;575;31;34
RandomizedWalk;00:00:00.0844094;487;0;94
RandomizedDFS;00:00:00.0041707;254;76;152
BidirectionalBFS;00:00:00.0815708;351;37;34
BidirectionalDFS;00:00:00.0794615;264;53;94
DFS;00:00:00.0019780;263;46;108
;;;;
Test(140);NodesCount: 646;ChanceToJoin: 50;IsPlanar: True;DistanceBetweenPoints: 45
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0026521;304;37;21
AStar;00:00:00.0025608;78;23;21
DIJKSTRA;00:00:00.0056437;290;34;21
RandomizedWalk;00:00:00.1078680;529;0;59
RandomizedDFS;00:00:00.0047357;261;67;125
BidirectionalBFS;00:00:00.1058604;115;26;21
BidirectionalDFS;00:00:00.1039633;130;31;63
DFS;00:00:00.0005290;90;27;59
;;;;
Test(141);NodesCount: 669;ChanceToJoin: 62;IsPlanar: True;DistanceBetweenPoints: 64
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0024965;314;24;30
AStar;00:00:00.0035098;115;13;30
DIJKSTRA;00:00:00.0056298;297;24;30
RandomizedWalk;00:00:00.1682524;546;0;56
RandomizedDFS;00:00:00.0030632;159;51;102
BidirectionalBFS;00:00:00.1715649;152;24;30
BidirectionalDFS;00:00:00.1699846;334;49;72
DFS;00:00:00.0036572;478;52;134
;;;;
Test(142);NodesCount: 875;ChanceToJoin: 75;IsPlanar: True;DistanceBetweenPoints: 110
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0060618;683;25;50
AStar;00:00:00.0114752;288;31;50
DIJKSTRA;00:00:00.0112262;670;24;50
RandomizedWalk;00:00:00.0854111;512;0;62
RandomizedDFS;00:00:00.0043009;218;69;106
BidirectionalBFS;00:00:00.0819140;487;36;50
BidirectionalDFS;00:00:00.0775591;680;72;98
DFS;00:00:00.0077665;750;95;186
;;;;
Test(143);NodesCount: 762;ChanceToJoin: 53;IsPlanar: True;DistanceBetweenPoints: 70
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0054520;567;26;47
AStar;00:00:00.0107588;285;31;47
DIJKSTRA;00:00:00.0098942;560;27;47
RandomizedWalk;00:00:00.0256220;302;0;59
RandomizedDFS;00:00:00.0074052;454;69;115
BidirectionalBFS;00:00:00.0217508;484;46;47
BidirectionalDFS;00:00:00.0192622;379;50;97
DFS;00:00:00.0035692;511;57;129
;;;;
Test(144);NodesCount: 593;ChanceToJoin: 63;IsPlanar: True;DistanceBetweenPoints: 42
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0011812;147;22;19
AStar;00:00:00.0010099;47;9;19
DIJKSTRA;00:00:00.0021908;124;20;19
RandomizedWalk;00:00:00.0107452;128;0;33
RandomizedDFS;00:00:00.0076036;419;41;61
BidirectionalBFS;00:00:00.0334263;77;13;19
BidirectionalDFS;00:00:00.0309285;91;19;29
DFS;00:00:00.0016627;177;31;51
;;;;
Test(145);NodesCount: 651;ChanceToJoin: 62;IsPlanar: True;DistanceBetweenPoints: 57
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0031002;348;26;27
AStar;00:00:00.0043064;107;31;27
DIJKSTRA;00:00:00.0063076;327;25;27
RandomizedWalk;00:00:00.1608612;600;0;93
RandomizedDFS;00:00:00.0082332;444;49;53
BidirectionalBFS;00:00:00.1636869;264;40;27
BidirectionalDFS;00:00:00.1595309;417;65;95
DFS;00:00:00.0042008;460;61;123
;;;;
Test(146);NodesCount: 780;ChanceToJoin: 43;IsPlanar: True;DistanceBetweenPoints: 56
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0022384;266;25;30
AStar;00:00:00.0026318;99;19;30
DIJKSTRA;00:00:00.0045100;251;25;30
RandomizedWalk;00:00:00.0036859;100;0;40
RandomizedDFS;00:00:00.0081984;517;88;178
BidirectionalBFS;00:00:00.0166174;204;27;30
BidirectionalDFS;00:00:00.0148364;82;21;40
DFS;00:00:00.0062209;690;60;172
;;;;
Test(147);NodesCount: 958;ChanceToJoin: 48;IsPlanar: True;DistanceBetweenPoints: 52
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0018719;196;10;31
AStar;00:00:00.0033094;136;14;31
DIJKSTRA;00:00:00.0030941;189;12;31
RandomizedWalk;00:00:00.2050136;601;0;33
RandomizedDFS;00:00:00.0153258;898;66;75
BidirectionalBFS;00:00:00.2048052;219;22;31
BidirectionalDFS;00:00:00.2022364;302;40;51
DFS;00:00:00.0008830;173;18;53
;;;;
Test(148);NodesCount: 919;ChanceToJoin: 58;IsPlanar: True;DistanceBetweenPoints: 57
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0019734;247;23;31
AStar;00:00:00.0024747;102;21;31
DIJKSTRA;00:00:00.0033206;222;24;31
RandomizedWalk;00:00:00.0153124;210;0;49
RandomizedDFS;00:00:00.0029844;172;54;101
BidirectionalBFS;00:00:00.0178786;161;23;31
BidirectionalDFS;00:00:00.0152682;563;93;239
DFS;00:00:00.0038496;685;103;277
;;;;
Test(149);NodesCount: 790;ChanceToJoin: 45;IsPlanar: True;DistanceBetweenPoints: 60
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0021448;258;16;36
AStar;00:00:00.0053244;167;23;36
DIJKSTRA;00:00:00.0044719;244;16;36
RandomizedWalk;00:00:00.0103640;161;0;44
RandomizedDFS;00:00:00.0064892;389;51;66
BidirectionalBFS;00:00:00.0350472;216;32;36
BidirectionalDFS;00:00:00.0310941;147;18;52
DFS;00:00:00.0011250;137;18;66
;;;;
Test(150);NodesCount: 776;ChanceToJoin: 74;IsPlanar: True;DistanceBetweenPoints: 66
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0045120;519;33;31
AStar;00:00:00.0054136;144;27;31
DIJKSTRA;00:00:00.0098020;506;33;31
RandomizedWalk;00:00:00.1145456;540;0;35
RandomizedDFS;00:00:00.0114491;637;74;95
BidirectionalBFS;00:00:00.1067169;224;27;31
BidirectionalDFS;00:00:00.1021608;171;39;39
DFS;00:00:00.0021433;222;54;139
;;;;
Test(151);NodesCount: 998;ChanceToJoin: 67;IsPlanar: True;DistanceBetweenPoints: 57
Algorithm;Time;VisitedNodes;MemoryUsage;ResultPathLength
BFS;00:00:00.0042782;523;29;42
AStar;00:00:00.0047755;170;16;42
DIJKSTRA;00:00:00.0094914;502;30;42
RandomizedWalk;00:00:00.0285076;368;0;44
RandomizedDFS;00:00:00.0071718;374;114;228
